x,y,lon,lat,date,t,num_obs
400000.0,1800000.0,167.47119229084848,73.42917183935587,2020-03-05,18326.0,20275
600000.0,1800000.0,161.565051177078,72.94495644858142,2020-03-05,18326.0,14942
800000.0,1800000.0,156.03751102542182,72.28859019771264,2020-03-05,18326.0,8794
1000000.0,1800000.0,150.94539590092285,71.47770177062357,2020-03-05,18326.0,5486
1200000.0,1800000.0,146.30993247402023,70.53077330955618,2020-03-05,18326.0,1304
-1200000.0,2000000.0,-149.03624346792648,68.99148024388145,2020-03-05,18326.0,1584
-1000000.0,2000000.0,-153.434948822922,69.86894542225777,2020-03-05,18326.0,3314
-800000.0,2000000.0,-158.19859051364818,70.61502206702765,2020-03-05,18326.0,4200
-600000.0,2000000.0,-163.30075576600638,71.21490181341639,2020-03-05,18326.0,4951
-400000.0,2000000.0,-168.6900675259798,71.65491318614758,2020-03-05,18326.0,6572
-200000.0,2000000.0,-174.28940686250036,71.92386591281547,2020-03-05,18326.0,10742
0.0,2000000.0,180.0,72.01437798526035,2020-03-05,18326.0,15808
200000.0,2000000.0,174.28940686250036,71.92386591281547,2020-03-05,18326.0,16826
400000.0,2000000.0,168.6900675259798,71.65491318614758,2020-03-05,18326.0,13747
600000.0,2000000.0,163.30075576600638,71.21490181341639,2020-03-05,18326.0,9481
800000.0,2000000.0,158.19859051364818,70.61502206702765,2020-03-05,18326.0,5597
1000000.0,2000000.0,153.434948822922,69.86894542225777,2020-03-05,18326.0,2268
-800000.0,2200000.0,-160.0168934781,68.9134369074772,2020-03-05,18326.0,1556
-600000.0,2200000.0,-164.74488129694222,69.46566514284893,2020-03-05,18326.0,3149
-400000.0,2200000.0,-169.69515353123398,69.86894542225778,2020-03-05,18326.0,5483
-200000.0,2200000.0,-174.8055710922652,70.11466068315791,2020-03-05,18326.0,7396
0.0,2200000.0,180.0,70.19721347781848,2020-03-05,18326.0,8494
200000.0,2200000.0,174.8055710922652,70.11466068315791,2020-03-05,18326.0,8144
400000.0,2200000.0,169.69515353123398,69.86894542225778,2020-03-05,18326.0,6395
600000.0,2200000.0,164.74488129694222,69.46566514284893,2020-03-05,18326.0,3655
800000.0,2200000.0,160.0168934781,68.9134369074772,2020-03-05,18326.0,1066
-800000.0,2400000.0,-161.565051177078,67.18842560705599,2020-03-05,18326.0,1366
-600000.0,2400000.0,-165.96375653207352,67.70004806623305,2020-03-05,18326.0,2739
-400000.0,2400000.0,-170.53767779197437,68.07239165044936,2020-03-05,18326.0,3941
-200000.0,2400000.0,-175.2363583092738,68.29869930652082,2020-03-05,18326.0,3946
0.0,2400000.0,180.0,68.37463394072095,2020-03-05,18326.0,3326
200000.0,2400000.0,175.2363583092738,68.29869930652082,2020-03-05,18326.0,2049
400000.0,2400000.0,170.53767779197437,68.07239165044936,2020-03-05,18326.0,1080
-600000.0,2600000.0,-167.0053832080835,65.91989288480002,2020-03-05,18326.0,1687
-400000.0,2600000.0,-171.2538377374448,66.26587277224371,2020-03-05,18326.0,2162
-200000.0,2600000.0,-175.6012946450045,66.4757495709774,2020-03-05,18326.0,1305
